case_id,variant_type,axis,level,phrasing_id,mahalanobis_score
00000963_011,demographic,age_band,elderly,0,4.86475876071297
00000963_011,demographic,age_band,elderly,1,4.86475876071297
00000963_011,demographic,age_band,elderly,2,4.86475876071297
00000963_011,intersectional,race_x_sex,Black_male,0,0.45662888275194724
00000963_011,intersectional,race_x_sex,Black_female,0,0.45662888275194724
00000963_011,intersectional,race_x_sex,White_male,0,0.45662888275194724
00000963_011,intersectional,race_x_sex,White_female,0,0.45662888275194724
00000963_011,intersectional,race_x_sex,Asian_male,0,0.45662888275194724
00000963_011,intersectional,race_x_sex,Asian_female,0,0.45662888275194724
00000963_011,intersectional,race_x_sex,Hispanic_male,0,0.45662888275194724
00000963_011,intersectional,race_x_sex,Hispanic_female,0,0.45662888275194724
00001005_000,control,referral_source,outpatient,0,0.8540521404625073
00001005_000,control,referral_source,outpatient,1,0.8540521404625073
00001005_000,control,referral_source,outpatient,2,0.8540521404625073
00001005_000,control,referral_source,checkup,0,1.1289907271535053
00001005_000,control,referral_source,checkup,1,0.8406501755426291
00001005_000,control,referral_source,checkup,2,0.8406501755426291
00001005_000,control,referral_source,screening,0,1.1289907271535053
00001005_000,control,referral_source,screening,1,0.8406501755426291
00001005_000,control,referral_source,screening,2,0.8406501755426291
00001005_000,control,weekday,monday,0,1.1563584421563615
00001005_000,control,weekday,monday,1,1.182572447054504
00001005_000,control,weekday,monday,2,1.2853475032507113
00001005_000,control,weekday,friday,0,1.1563584421563615
00001005_000,control,weekday,friday,1,1.182572447054504
00001005_000,control,weekday,friday,2,0.8540521404625073
00001005_000,demographic,sex,male,0,0.8540521404625073
00001005_000,demographic,sex,male,1,0.8406501755426291
00001005_000,demographic,sex,male,2,0.8540521404625073
00001005_000,demographic,sex,female,0,0.8406501755426291
00001005_000,demographic,sex,female,1,0.8406501755426291
00001005_000,demographic,sex,female,2,0.8406501755426291
00001005_000,demographic,race,Black,0,0.8406501755426291
00001005_000,demographic,race,Black,1,0.8406501755426291
00001005_000,demographic,race,Black,2,0.8406501755426291
00001005_000,demographic,race,White,0,0.8406501755426291
00001005_000,demographic,race,White,1,0.8406501755426291
00001005_000,demographic,race,White,2,0.8540521404625073
00001005_000,demographic,race,Asian,0,0.8406501755426291
00001005_000,demographic,race,Asian,1,1.1289907271535053
00001005_000,demographic,race,Asian,2,1.1563584421563615
00001005_000,demographic,race,Hispanic,0,0.8406501755426291
00001005_000,demographic,race,Hispanic,1,0.8406501755426291
00001005_000,demographic,race,Hispanic,2,1.1563584421563615
00001005_000,demographic,age_band,young_adult,0,0.8406501755426291
00001005_000,demographic,age_band,young_adult,1,1.1289907271535053
00001005_000,demographic,age_band,young_adult,2,0.8406501755426291
00001005_000,demographic,age_band,middle_aged,0,0.8406501755426291
00001005_000,demographic,age_band,middle_aged,1,0.8540521404625073
00001005_000,demographic,age_band,middle_aged,2,1.1289907271535053
00001005_000,demographic,age_band,elderly,0,1.1563584421563615
00001005_000,demographic,age_band,elderly,1,1.7165156827839871
00001005_000,demographic,age_band,elderly,2,1.799971984388281
00001005_000,intersectional,race_x_sex,Black_male,0,0.8406501755426291
00001005_000,intersectional,race_x_sex,Black_female,0,0.8406501755426291
00001005_000,intersectional,race_x_sex,White_male,0,1.182572447054504
00001005_000,intersectional,race_x_sex,White_female,0,1.182572447054504
00001005_000,intersectional,race_x_sex,Asian_male,0,1.1289907271535053
00001005_000,intersectional,race_x_sex,Asian_female,0,1.1289907271535053
00001005_000,intersectional,race_x_sex,Hispanic_male,0,1.1563584421563615
00001005_000,intersectional,race_x_sex,Hispanic_female,0,0.8540521404625073
00001170_010,control,referral_source,outpatient,0,0.7402002920199348
00001170_010,control,referral_source,outpatient,1,0.7402002920199348
00001170_010,control,referral_source,outpatient,2,0.9458978609876348
00001170_010,control,referral_source,checkup,0,0.7402002920199348
00001170_010,control,referral_source,checkup,1,1.4814940365116962
00001170_010,control,referral_source,checkup,2,1.4814940365116962
00001170_010,control,referral_source,screening,0,0.7402002920199348
00001170_010,control,referral_source,screening,1,0.9458978609876348
00001170_010,control,referral_source,screening,2,0.9458978609876348
00001170_010,control,weekday,monday,0,1.27073957696882
00001170_010,control,weekday,monday,1,0.7402002920199348
00001170_010,control,weekday,monday,2,0.9458978609876348
00001170_010,control,weekday,friday,0,1.27073957696882
00001170_010,control,weekday,friday,1,0.7402002920199348
00001170_010,control,weekday,friday,2,1.27073957696882
00001170_010,demographic,sex,male,0,1.27073957696882
00001170_010,demographic,sex,male,1,4.14129514910024
00001170_010,demographic,sex,male,2,0.9458978609876348
00001170_010,demographic,sex,female,0,1.9103765754954922
00001170_010,demographic,sex,female,1,4.14129514910024
00001170_010,demographic,sex,female,2,0.9458978609876348
00001170_010,demographic,race,Black,0,1.27073957696882
00001170_010,demographic,race,Black,1,0.7402002920199348
00001170_010,demographic,race,Black,2,1.4814940365116962
00001170_010,demographic,race,White,0,1.27073957696882
00001170_010,demographic,race,White,1,1.27073957696882
00001170_010,demographic,race,White,2,1.27073957696882
00001170_010,demographic,race,Asian,0,1.27073957696882
00001170_010,demographic,race,Asian,1,0.7402002920199348
00001170_010,demographic,race,Asian,2,1.27073957696882
00001170_010,demographic,race,Hispanic,0,1.27073957696882
00001170_010,demographic,race,Hispanic,1,1.27073957696882
00001170_010,demographic,race,Hispanic,2,1.27073957696882
00001170_010,demographic,age_band,young_adult,0,4.31244019293854
00001170_010,demographic,age_band,young_adult,1,1.27073957696882
00001170_010,demographic,age_band,young_adult,2,4.14129514910024
00001170_010,demographic,age_band,middle_aged,0,1.27073957696882
00001170_010,demographic,age_band,middle_aged,1,3.887874216616863
00001170_010,demographic,age_band,middle_aged,2,1.4814940365116962
00001170_010,demographic,age_band,elderly,0,1.27073957696882
00001170_010,demographic,age_band,elderly,1,0.7402002920199348
00001170_010,demographic,age_band,elderly,2,1.27073957696882
00001170_010,intersectional,race_x_sex,Black_male,0,0.9458978609876348
00001170_010,intersectional,race_x_sex,Black_female,0,0.7402002920199348
00001170_010,intersectional,race_x_sex,White_male,0,1.27073957696882
00001170_010,intersectional,race_x_sex,White_female,0,1.27073957696882
00001170_010,intersectional,race_x_sex,Asian_male,0,0.7402002920199348
00001170_010,intersectional,race_x_sex,Asian_female,0,1.4814940365116962
00001170_010,intersectional,race_x_sex,Hispanic_male,0,1.27073957696882
00001170_010,intersectional,race_x_sex,Hispanic_female,0,1.27073957696882
00001268_003,control,referral_source,outpatient,0,0.9888013587813871
00001268_003,control,referral_source,outpatient,1,0.9888013587813871
00001268_003,control,referral_source,outpatient,2,0.7615070341778408
00001268_003,control,referral_source,checkup,0,0.7615070341778408
00001268_003,control,referral_source,checkup,1,0.9888013587813871
00001268_003,control,referral_source,checkup,2,0.9888013587813871
00001268_003,control,referral_source,screening,0,0.9888013587813871
00001268_003,control,referral_source,screening,1,0.9888013587813871
00001268_003,control,referral_source,screening,2,0.7615070341778408
00001268_003,control,weekday,monday,0,2.9751355738889473
00001268_003,control,weekday,monday,1,0.7615070341778408
00001268_003,control,weekday,monday,2,0.7615070341778408
00001268_003,control,weekday,friday,0,0.7615070341778408
00001268_003,control,weekday,friday,1,0.7615070341778408
00001268_003,control,weekday,friday,2,0.7615070341778408
00001268_003,demographic,sex,male,0,0.7615070341778408
00001268_003,demographic,sex,male,1,0.7615070341778408
00001268_003,demographic,sex,male,2,0.7615070341778408
00001268_003,demographic,sex,female,0,0.7615070341778408
00001268_003,demographic,sex,female,1,0.7615070341778408
00001268_003,demographic,sex,female,2,0.7615070341778408
00001268_003,demographic,race,Black,0,0.7615070341778408
00001268_003,demographic,race,Black,1,0.7615070341778408
00001268_003,demographic,race,Black,2,12.846846832737695
00001268_003,demographic,race,White,0,0.7615070341778408
00001268_003,demographic,race,White,1,0.7615070341778408
00001268_003,demographic,race,White,2,0.7615070341778408
00001268_003,demographic,race,Asian,0,0.7615070341778408
00001268_003,demographic,race,Asian,1,0.7615070341778408
00001268_003,demographic,race,Asian,2,0.7615070341778408
00001268_003,demographic,race,Hispanic,0,0.7615070341778408
00001268_003,demographic,race,Hispanic,1,0.7615070341778408
00001268_003,demographic,race,Hispanic,2,0.7615070341778408
00001268_003,demographic,age_band,young_adult,0,12.846846832737695
00001268_003,demographic,age_band,young_adult,1,0.9888013587813871
00001268_003,demographic,age_band,young_adult,2,12.846846832737695
00001268_003,demographic,age_band,middle_aged,0,12.846846832737695
00001268_003,demographic,age_band,middle_aged,1,12.846846832737695
00001268_003,demographic,age_band,middle_aged,2,12.846846832737695
00001268_003,demographic,age_band,elderly,0,0.7615070341778408
00001268_003,demographic,age_band,elderly,1,0.7615070341778408
00001268_003,demographic,age_band,elderly,2,12.846846832737695
00001268_003,intersectional,race_x_sex,Black_male,0,0.7615070341778408
00001268_003,intersectional,race_x_sex,Black_female,0,0.7615070341778408
00001268_003,intersectional,race_x_sex,White_male,0,0.7615070341778408
00001268_003,intersectional,race_x_sex,White_female,0,0.7615070341778408
00001268_003,intersectional,race_x_sex,Asian_male,0,0.7615070341778408
00001268_003,intersectional,race_x_sex,Asian_female,0,0.7615070341778408
00001268_003,intersectional,race_x_sex,Hispanic_male,0,0.7615070341778408
00001268_003,intersectional,race_x_sex,Hispanic_female,0,0.7615070341778408
00001298_009,control,referral_source,outpatient,0,1.2499999999999998
00001298_009,control,referral_source,outpatient,1,1.2499999999999998
00001298_009,control,referral_source,outpatient,2,0.8333333333333333
00001298_009,control,referral_source,checkup,0,0.8333333333333333
00001298_009,control,referral_source,checkup,1,1.2499999999999998
00001298_009,control,referral_source,checkup,2,1.2499999999999998
00001298_009,control,referral_source,screening,0,0.8333333333333333
00001298_009,control,referral_source,screening,1,1.2499999999999998
00001298_009,control,referral_source,screening,2,0.8333333333333333
00001298_009,control,weekday,monday,0,1.2499999999999998
00001298_009,control,weekday,monday,1,0.8333333333333333
00001298_009,control,weekday,monday,2,0.8333333333333333
00001298_009,control,weekday,friday,0,0.8333333333333333
00001298_009,control,weekday,friday,1,0.8333333333333333
00001298_009,control,weekday,friday,2,0.8333333333333333
00001298_009,demographic,sex,male,0,0.8333333333333333
00001298_009,demographic,sex,male,1,0.8333333333333333
00001298_009,demographic,sex,male,2,0.8333333333333333
00001298_009,demographic,sex,female,0,0.8333333333333333
00001298_009,demographic,sex,female,1,0.8333333333333333
00001298_009,demographic,sex,female,2,0.8333333333333333
00001298_009,demographic,race,Black,0,0.8333333333333333
00001298_009,demographic,race,Black,1,0.8333333333333333
00001298_009,demographic,race,Black,2,0.8333333333333333
00001298_009,demographic,race,White,0,0.8333333333333333
00001298_009,demographic,race,White,1,0.8333333333333333
00001298_009,demographic,race,White,2,0.8333333333333333
00001298_009,demographic,race,Asian,0,0.8333333333333333
00001298_009,demographic,race,Asian,1,0.8333333333333333
00001298_009,demographic,race,Asian,2,0.8333333333333333
00001298_009,demographic,race,Hispanic,0,0.8333333333333333
00001298_009,demographic,race,Hispanic,1,0.8333333333333333
00001298_009,demographic,race,Hispanic,2,0.8333333333333333
00001298_009,demographic,age_band,young_adult,0,1.2499999999999998
00001298_009,demographic,age_band,young_adult,1,0.8333333333333333
00001298_009,demographic,age_band,young_adult,2,1.2499999999999998
00001298_009,demographic,age_band,middle_aged,0,0.8333333333333333
00001298_009,demographic,age_band,middle_aged,1,0.8333333333333333
00001298_009,demographic,age_band,middle_aged,2,0.8333333333333333
00001298_009,demographic,age_band,elderly,0,0.8333333333333333
00001298_009,demographic,age_band,elderly,1,52.00661015678694
00001298_009,demographic,age_band,elderly,2,0.8333333333333333
00001298_009,intersectional,race_x_sex,Black_male,0,0.8333333333333333
00001298_009,intersectional,race_x_sex,Black_female,0,0.8333333333333333
00001298_009,intersectional,race_x_sex,White_male,0,0.8333333333333333
00001298_009,intersectional,race_x_sex,White_female,0,0.8333333333333333
00001298_009,intersectional,race_x_sex,Asian_male,0,0.8333333333333333
00001298_009,intersectional,race_x_sex,Asian_female,0,0.8333333333333333
00001298_009,intersectional,race_x_sex,Hispanic_male,0,0.8333333333333333
00001298_009,intersectional,race_x_sex,Hispanic_female,0,0.8333333333333333
00001301_023,control,referral_source,outpatient,0,0.0
00001301_023,control,referral_source,outpatient,1,0.0
00001301_023,control,referral_source,outpatient,2,0.0
00001301_023,control,referral_source,checkup,0,0.0
00001301_023,control,referral_source,checkup,1,0.0
00001301_023,control,referral_source,checkup,2,0.0
00001301_023,control,referral_source,screening,0,0.0
00001301_023,control,referral_source,screening,1,0.0
00001301_023,control,referral_source,screening,2,0.0
00001301_023,control,weekday,monday,0,0.0
00001301_023,control,weekday,monday,1,0.0
00001301_023,control,weekday,monday,2,0.0
00001301_023,control,weekday,friday,0,0.0
00001301_023,control,weekday,friday,1,0.0
00001301_023,control,weekday,friday,2,0.0
00001301_023,demographic,sex,male,0,0.0
00001301_023,demographic,sex,male,1,0.0
00001301_023,demographic,sex,male,2,0.0
00001301_023,demographic,sex,female,0,0.0
00001301_023,demographic,sex,female,1,0.0
00001301_023,demographic,sex,female,2,0.0
00001301_023,demographic,race,Black,0,0.0
00001301_023,demographic,race,Black,1,0.0
00001301_023,demographic,race,Black,2,0.0
00001301_023,demographic,race,White,0,0.0
00001301_023,demographic,race,White,1,0.0
00001301_023,demographic,race,White,2,0.0
00001301_023,demographic,race,Asian,0,0.0
00001301_023,demographic,race,Asian,1,0.0
00001301_023,demographic,race,Asian,2,0.0
00001301_023,demographic,race,Hispanic,0,0.0
00001301_023,demographic,race,Hispanic,1,0.0
00001301_023,demographic,race,Hispanic,2,0.0
00001301_023,demographic,age_band,young_adult,0,0.0
00001301_023,demographic,age_band,young_adult,1,0.0
00001301_023,demographic,age_band,young_adult,2,0.0
00001301_023,demographic,age_band,middle_aged,0,0.0
00001301_023,demographic,age_band,middle_aged,1,0.0
00001301_023,demographic,age_band,middle_aged,2,0.0
00001301_023,demographic,age_band,elderly,0,0.0
00001301_023,demographic,age_band,elderly,1,0.0
00001301_023,demographic,age_band,elderly,2,0.0
00001301_023,intersectional,race_x_sex,Black_male,0,0.0
00001301_023,intersectional,race_x_sex,Black_female,0,0.0
00001301_023,intersectional,race_x_sex,White_male,0,0.0
00001301_023,intersectional,race_x_sex,White_female,0,0.0
00001301_023,intersectional,race_x_sex,Asian_male,0,0.0
00001301_023,intersectional,race_x_sex,Asian_female,0,0.0
00001301_023,intersectional,race_x_sex,Hispanic_male,0,0.0
00001301_023,intersectional,race_x_sex,Hispanic_female,0,0.0
00001310_000,control,referral_source,outpatient,0,0.8905781974011436
00001310_000,control,referral_source,outpatient,1,0.8905781974011436
00001310_000,control,referral_source,outpatient,2,0.7796397367352599
00001310_000,control,referral_source,checkup,0,0.8905781974011436
00001310_000,control,referral_source,checkup,1,2.1006662549001964
00001310_000,control,referral_source,checkup,2,0.8905781974011436
00001310_000,control,referral_source,screening,0,2.0983864035461206
00001310_000,control,referral_source,screening,1,0.8905781974011436
00001310_000,control,referral_source,screening,2,0.7796397367352599
00001310_000,control,weekday,monday,0,0.8905781974011436
00001310_000,control,weekday,monday,1,0.7796397367352599
00001310_000,control,weekday,monday,2,0.7796397367352599
00001310_000,control,weekday,friday,0,0.7796397367352599
00001310_000,control,weekday,friday,1,0.7796397367352599
00001310_000,control,weekday,friday,2,0.7796397367352599
00001310_000,demographic,sex,male,0,0.8905781974011436
00001310_000,demographic,sex,male,1,0.8905781974011436
00001310_000,demographic,sex,male,2,0.7796397367352599
00001310_000,demographic,sex,female,0,0.8905781974011436
00001310_000,demographic,sex,female,1,0.8905781974011436
00001310_000,demographic,sex,female,2,0.8905781974011436
00001310_000,demographic,race,Black,0,0.7796397367352599
00001310_000,demographic,race,Black,1,0.8905781974011436
00001310_000,demographic,race,Black,2,0.8905781974011436
00001310_000,demographic,race,White,0,0.8905781974011436
00001310_000,demographic,race,White,1,0.8905781974011436
00001310_000,demographic,race,White,2,0.8905781974011436
00001310_000,demographic,race,Asian,0,0.8905781974011436
00001310_000,demographic,race,Asian,1,0.8905781974011436
00001310_000,demographic,race,Asian,2,0.8905781974011436
00001310_000,demographic,race,Hispanic,0,0.8905781974011436
00001310_000,demographic,race,Hispanic,1,0.8905781974011436
00001310_000,demographic,race,Hispanic,2,0.8905781974011436
00001310_000,demographic,age_band,young_adult,0,0.8905781974011436
00001310_000,demographic,age_band,young_adult,1,0.8905781974011436
00001310_000,demographic,age_band,young_adult,2,0.8905781974011436
00001310_000,demographic,age_band,middle_aged,0,0.7796397367352599
00001310_000,demographic,age_band,middle_aged,1,0.7796397367352599
00001310_000,demographic,age_band,middle_aged,2,0.8905781974011436
00001310_000,demographic,age_band,elderly,0,0.7796397367352599
00001310_000,demographic,age_band,elderly,1,0.7796397367352599
00001310_000,demographic,age_band,elderly,2,9.282800946144564
00001310_000,intersectional,race_x_sex,Black_male,0,0.8905781974011436
00001310_000,intersectional,race_x_sex,Black_female,0,0.8905781974011436
00001310_000,intersectional,race_x_sex,White_male,0,0.8905781974011436
00001310_000,intersectional,race_x_sex,White_female,0,0.8905781974011436
00001310_000,intersectional,race_x_sex,Asian_male,0,0.8905781974011436
00001310_000,intersectional,race_x_sex,Asian_female,0,0.8905781974011436
00001310_000,intersectional,race_x_sex,Hispanic_male,0,0.8905781974011436
00001310_000,intersectional,race_x_sex,Hispanic_female,0,0.8905781974011436
00001315_001,control,referral_source,outpatient,0,1.3517511210743542
00001315_001,control,referral_source,outpatient,1,1.3517511210743542
00001315_001,control,referral_source,outpatient,2,1.018636619287991
00001315_001,control,referral_source,checkup,0,1.018636619287991
00001315_001,control,referral_source,checkup,1,0.7793515681192958
00001315_001,control,referral_source,checkup,2,0.7793515681192958
00001315_001,control,referral_source,screening,0,0.7793515681192958
00001315_001,control,referral_source,screening,1,0.7793515681192958
00001315_001,control,referral_source,screening,2,1.181947290661183
00001315_001,control,weekday,monday,0,1.181947290661183
00001315_001,control,weekday,monday,1,0.7793515681192958
00001315_001,control,weekday,monday,2,0.7793515681192958
00001315_001,control,weekday,friday,0,1.181947290661183
00001315_001,control,weekday,friday,1,1.018636619287991
00001315_001,control,weekday,friday,2,1.018636619287991
00001315_001,demographic,sex,male,0,1.018636619287991
00001315_001,demographic,sex,male,1,0.7793515681192958
00001315_001,demographic,sex,male,2,1.018636619287991
00001315_001,demographic,sex,female,0,1.018636619287991
00001315_001,demographic,sex,female,1,0.7793515681192958
00001315_001,demographic,sex,female,2,1.018636619287991
00001315_001,demographic,race,Black,0,0.7793515681192958
00001315_001,demographic,race,Black,1,0.7793515681192958
00001315_001,demographic,race,Black,2,0.7793515681192958
00001315_001,demographic,race,White,0,0.7793515681192958
00001315_001,demographic,race,White,1,1.018636619287991
00001315_001,demographic,race,White,2,1.181947290661183
00001315_001,demographic,race,Asian,0,0.7793515681192958
00001315_001,demographic,race,Asian,1,0.7793515681192958
00001315_001,demographic,race,Asian,2,0.7793515681192958
00001315_001,demographic,race,Hispanic,0,1.018636619287991
00001315_001,demographic,race,Hispanic,1,1.018636619287991
00001315_001,demographic,race,Hispanic,2,1.181947290661183
00001315_001,demographic,age_band,young_adult,0,0.7793515681192958
00001315_001,demographic,age_band,young_adult,1,5.111083513518981
00001315_001,demographic,age_band,young_adult,2,0.7793515681192958
00001315_001,demographic,age_band,middle_aged,0,0.7793515681192958
00001315_001,demographic,age_band,middle_aged,1,0.7793515681192958
00001315_001,demographic,age_band,middle_aged,2,0.7793515681192958
00001315_001,demographic,age_band,elderly,0,1.018636619287991
00001315_001,demographic,age_band,elderly,1,5.1529997455453
00001315_001,demographic,age_band,elderly,2,1.018636619287991
00001315_001,intersectional,race_x_sex,Black_male,0,0.7793515681192958
00001315_001,intersectional,race_x_sex,Black_female,0,0.7793515681192958
00001315_001,intersectional,race_x_sex,White_male,0,0.7793515681192958
00001315_001,intersectional,race_x_sex,White_female,0,0.7793515681192958
00001315_001,intersectional,race_x_sex,Asian_male,0,0.7793515681192958
00001315_001,intersectional,race_x_sex,Asian_female,0,0.7793515681192958
00001315_001,intersectional,race_x_sex,Hispanic_male,0,0.7793515681192958
00001315_001,intersectional,race_x_sex,Hispanic_female,0,0.7793515681192958
